,mean
,depth
wellid,
331438112233601,335.5580952380952
331438112535301,34.0
331440111192401,554.206
331441111334501,401.4
331442111304101,420.3
331444110471801,32.5
331444111493201,165.0
331445112362301,333.23333333333335
331446111380001,224.17790322580646
331446112255401,153.6457142857143
331447112234501,332.2225
331447112240901,313.078
331447112243501,304.602
331448111494901,131.075
331448112230501,361.62222222222226
331450111400601,163.41727272727275
331450111501001,118.398
331452111500201,126.02999999999997
331452112210701,313.055
331452112263801,316.12375
331453111504301,92.86
331453112253001,282.51250000000005
331454111475101,78.59016129032257
331454111482301,114.8
331455111482301,191.77
331456111325401,401.06666666666666
331456111383301,343.29999999999995
331456111390501,211.54000000000002
331456111391401,556.3
331456111471401,256.3877777777777
331456112460101,107.3
331457111330601,532.85
331457111340301,364.71799999999996
331457111382001,447.7
331457111383401,210.77499999999998
331457111404001,301.3142857142857
331457111413701,337.75
331457112460201,104.55
331458111334601,306.93333333333334
331458111380601,147.227
331458111403801,184.6
331459111380601,326.3
331459111403801,128.85
331500111345801,352.33333333333326
331502111462001,119.365
331504110461901,80.0
331504111410701,229.1
331504111524401,84.6
331504112473001,39.72714285714286
331505110461901,10.0
331505111363001,440.3
331505111421301,295.7
331507111334801,480.0
331507111465101,212.9
331509111370201,330.9408333333334
331509111524701,89.55
331509111530501,89.9
331509111533201,86.95
331510111370201,200.04999999999998
331511112233101,340.906
331512112253801,143.5
331513112243301,278.27099999999996
331514111523901,85.9
331515111520101,154.1
331516112285301,328.0491666666666
331517111441801,100.58333333333333
331517111451801,160.0
331517111465401,85.78750000000001
331517111465501,111.34272727272727
331518111442701,184.8353846153846
331518112085901,24.625000000000004
331518112212701,346.95000000000005
331518112253801,300.8911111111111
331518112454801,25.644468085106382
331519111532901,87.94999999999999
331519112484901,96.87142857142858
331520111203101,322.55
331520111314201,342.65
331521111421001,118.82
331522111380301,366.65
331522111421001,80.0
331522111434501,156.1
331522111462001,132.0
331522111472101,358.0
331522111533601,142.875
331523111343301,375.6271428571428
331523111421001,640.5
331523111434401,156.9
331523111454901,155.945
331523111455101,213.65
331524111343301,155.57
331524111444201,96.22666666666667
331525111410801,252.795
331527111334601,354.04499999999996
331527112245801,322.74444444444447
331529112095801,16.333333333333332
331530111314201,408.5
331530111451901,116.81666666666666
331532111200901,349.2243902439024
331533109112801,38.3
331534111432001,83.5
331534111543301,115.3
331534111550301,77.6
331534112202701,201.96
331539112233201,354.6174999999999
331540111383501,323.43333333333334
331540111502401,98.00794117647058
331541112243301,341.9666666666667
331542111513001,104.2
331542111533701,110.72
331542112251301,273.5475
331542112280901,289.2557142857143
331543111421001,200.8
331543111441701,100.94333333333333
331543112243701,184.98000000000002
331543112262101,262.96
331543112283801,311.59372093023245
331543112291001,331.8
331544111472901,200.62
331544112461001,22.44464285714286
331545111454401,163.79999999999998
331545111502701,131.14102564102564
331545112273201,258.5436734693878
331546111491901,192.00818181818178
331546111493301,194.15
331547111354401,346.0
331547111363001,272.25
331547111370201,189.68
331547111374901,335.33333333333337
331547111465201,102.0
331547112474401,45.22999999999999
331548111345801,302.08682539682536
331548111363001,351.0199999999999
331548111373201,247.1933333333333
331548111384801,348.9
331548111390601,363.09999999999997
331548111444401,96.0
331548111444501,121.90000000000002
331548111451501,103.02
331548112263701,255.2255
331549111321301,452.64285714285717
331549111340501,337.4
331549111373201,211.2933333333333
331549111421001,311.1285714285714
331549111451901,112.9440425531915
331549111465301,115.45
331549111532101,145.1
331550111334801,336.7112698412701
331550111455101,99.5
331550111455201,186.76666666666665
331551111433901,110.0
331552111380301,344.725
331552111411901,279.84999999999997
331552112265001,283.3833333333333
331553111363001,425.37272727272733
331553111574501,81.73333333333333
331554111543301,81.2
331555111211501,409.29955555555546
331555111345801,479.3333333333333
331555112284301,279.66625
331556111410801,316.90952380952376
331556111513001,141.275
331557111410801,224.8278571428571
331557112291701,299.36
331559111373201,350.45000000000005
331600111441501,130.0
331600112283501,250.5247826086957
331600112362001,304.1
331604111420901,236.26666666666668
331604111421001,233.03333333333333
331606112285801,285.09473684210525
331608111523301,127.25904761904765
331609111314201,322.805
331609111551801,85.595
331610112250201,323.5048076923077
331611111464401,228.1225
331611111493301,119.83333333333333
331611111494001,94.26666666666667
331611112243701,313.4511111111112
331611112281301,286.8888888888889
331612111345801,388.62
331612111363101,321.89125
331612111575701,113.83157894736843
331613111431101,205.16695652173914
331614111441501,219.08571428571432
331615111380301,254.0
331616111110201,4.015
331617111363101,343.35
331617111523101,117.0
331618111495501,69.0
331618112464601,42.587586206896546
331619111531201,205.33333333333334
331622111333301,348.0
331622112473501,26.753421052631577
331623111512701,22.0
331623111540701,106.46499999999999
331624111485701,132.16666666666666
331624112301501,206.7
331625112031901,119.6
331626112031901,89.4
331627111410701,275.39
331628111410701,150.0
331630111451801,189.475
331631111580801,67.795
331631113261101,243.83750000000003
331634111502801,166.76363636363632
331634111512701,144.3
331635111493001,104.2
331635111495501,110.3
331635111500101,105.95
331635112253001,179.64399999999998
331635112293201,144.26
331635112293801,112.50999999999999
331635113582301,190.5
331635113582302,187.0
331636111493201,117.7
331636112240501,208.79
331637111400801,295.8
331637111512301,188.0
331637112284701,106.80499999999999
331637112291301,250.4828
331637112470901,55.017647058823535
331637112471601,43.278888888888886
331638111345801,310.96
331638111363001,295.16
331638111425201,96.92999999999999
331638111425301,338.5205660377359
331638111500001,180.0
331638112010301,68.045
331638112013001,92.94458333333334
331638112475701,78.9
331638113582501,172.0
331639111354401,232.33
331639111360001,455.3
331639111361301,367.70000000000005
331639111370301,332.3
331639111431701,295.5
331639111475201,167.6646153846154
331640111090801,14.689459459459462
331640111461901,172.47499999999997
331640111462601,245.9333333333333
331640112010301,55.0
331640112470001,15.5
331641111321201,413.75999999999993
331641111434201,139.76
331641111451501,154.1
331641111475201,162.36666666666665
331641111500001,180.0
331641112464501,27.99666666666667
331642111062101,117.10999999999999
331642111383501,389.3
331642111434701,97.43828571428571
331643111390601,261.67499999999995
331643111452101,76.25
331643111452201,85.0
331643112003001,68.33
331644111030501,461.5
331644111202401,481.8
331644111373201,282.2673529411765
331644111444201,93.252
331644112464901,16.3
331644113581501,333.4
331645111103301,36.089999999999996
331645111502801,182.85384615384615
331646111445001,239.9
331646112044201,84.0
331647112265201,107.875
331648111445301,317.2
331648111595501,91.75571428571428
331648112474701,172.07666666666668
331649111595701,90.05000000000001
331649112301801,165.175
331650111533501,129.86666666666667
331650111540601,70.75
331652111462601,192.7242857142857
331653111370301,220.98
331653111592901,93.99857142857142
331654111505801,111.69
331655111530301,105.0875
331656111450001,338.3
331658111410901,325.8
331658111531801,140.038
331658113080201,16.35
331659111510701,135.0
331659111511801,171.73000000000002
331659111520201,143.92222222222225
331659111523601,33.272727272727266
331659111585001,87.4225
331659111585101,80.64833333333334
331700111520201,133.26000000000002
331700111525301,119.59
331701112005001,84.96666666666667
331702111523101,55.07272727272727
331703111303401,424.77415730337066
331703111303402,422.57954545454544
331703111303403,406.1253731343284
331703111422801,124.0
331703111422901,210.4333333333333
331703111502801,145.06785714285715
331703111504401,184.215
331703111512801,21.0
331704111441601,206.1
331704111512801,32.0
331706111345801,409.19999999999993
331706111390601,296.88
331706111411101,570.0
331706111485801,165.95454545454547
331707111345901,308.43333333333334
331707111441301,387.5
331707111444701,184.1465306122449
331708111380501,291.98760000000004
331709112001501,90.7
331709112285401,33.265
331711113580701,102.31333333333335
331712112294601,120.36500000000001
331713111462001,178.24521739130435
331714112474901,114.730625
331715111455201,84.0
331723112445601,46.93818181818181
331725111572901,98.575
331725111590201,131.3375
331725111592601,117.0
331726111573301,114.73333333333335
331726111594801,106.02499999999999
331726111594901,117.14999999999999
331727111541801,87.65
331727112000701,85.23333333333333
331727112581401,120.73800000000001
331728111370401,351.3
331728111540501,99.16666666666667
331728111580301,108.5
331729111441701,73.55
331730111393301,140.42
331731111513101,146.38
331731111513201,99.72434782608696
331731111533701,109.7622222222222
331732111472301,151.53281249999995
331732111564401,72.53333333333333
331733111421201,133.35
331734111225101,622.5142857142857
331734111434501,192.5103448275862
331734111441401,270.1
331734111441501,269.2
331734112001701,136.5
331735111033201,231.9
331735111293601,440.20909090909083
331736111354701,311.1
331736111430901,163.48375000000001
331737112003101,143.5
331737112101101,46.366666666666674
331738112450101,48.05727272727272
331738113581401,59.44
331739111331701,284.8
331740111184501,148.5
331740111331701,181.07
331740111580401,109.06000000000002
331741111533301,80.68117647058823
331742111184301,84.675
331742111462401,182.16
331743111513101,140.57142857142858
331744111120601,23.56
331745111120701,40.167500000000004
331745111414601,137.3
331745111462201,239.51666666666665
331745112474501,145.25836734693877
331747112010701,155.5
331749112445701,60.449999999999996
331749112592701,106.91666666666667
331750112463201,76.0
331750112513901,61.6
331751112445701,28.766071428571443
331752111482601,78.31666666666666
331753111482601,115.63499999999999
331753111570001,6.0
331753112291201,42.44200000000001
331753113041001,186.59636363636363
331753113053801,118.05999999999999
331754111173601,42.464999999999996
331754111175901,30.0
331754111361801,341.1
331755111145301,18.7775
331755111521501,177.75
331755111551101,129.16666666666666
331755111553901,80.0
331755111565801,129.425
331755112292301,22.65
331756111173701,80.78333333333333
331756111402701,258.0
331756111410801,297.06666666666666
331757111234601,644.8785714285714
331757112495901,120.25
331758111492701,107.25
331758111492801,158.03500000000003
331759111504701,169.08571428571426
331800111180201,60.32857142857142
331800111483501,138.93478260869566
331801112541601,211.45
331802111434001,79.5
331802112112601,29.5
331803111172901,53.817142857142855
331803112004301,159.45727272727274
331807111581901,93.67
331808111360501,332.3
331808111533301,161.61999999999998
331808111533501,140.33333333333334
331810111134501,18.73772727272727
331810111501601,197.66666666666666
331810112002201,93.17588235294117
331813111410801,306.7166666666667
331815111542401,121.4608695652174
331815112472101,67.14999999999999
331816111405201,202.5206008583691
331816111584501,149.6
331817111540901,114.3
331818111405201,370.775
331818111543901,83.0
331818112444701,50.75
331819111493601,145.46666666666667
331819111543401,84.9
331819111543601,82.85
331819111584601,70.88300000000001
331819111592901,174.89999999999998
331820111523401,91.2
331820111533301,117.25
331821111482301,61.82608695652173
331821111582701,87.63363636363637
331821112444901,40.0
331822111472501,154.46666666666667
331822111574801,124.21903225806452
331822112445201,35.730000000000004
331823111455301,178.73166666666665
331823111482401,147.1
331824110555801,4.5649999999999995
331824111405001,215.0
331824111421201,126.465
331825111482301,146.29500000000002
331826111434501,343.35
331829112495701,113.43666666666667
331830111411201,97.0
331830111431701,95.81481481481481
331831111583101,125.5
331832111022101,257.75
331832111554101,33.68045454545454
331833111383101,350.0
331833111410801,96.91
331833111472401,184.8
331833112100501,75.2
331833112302801,129.1
331834111353201,322.0
331834111452201,262.0
331834111495501,170.77499999999998
331834112293801,61.465
331834112301001,165.85
331835111431701,407.0
331836111350401,325.0
331836111352401,322.0
331836112300801,181.4
331837111410801,393.0
331837111504601,171.348
331837111520201,171.71428571428572
331837112100501,93.3
331839111574301,117.175
331842111524401,196.0
331842112302501,118.9
331843111451901,246.74999999999997
331843111572401,122.975
331844111554201,155.01333333333335
331844111572301,111.44999999999999
331844111581501,124.92727272727274
331844112103701,56.93
331844112470201,52.503538461538476
331845111554101,98.88190476190474
331845112522301,146.86333333333334
331845113042601,237.42857142857142
331846111411901,254.3245
331846111533401,104.73333333333333
331846112383001,22.914285714285715
331846112391501,40.20823529411764
331846112522401,138.15
331848111334901,325.4673913043478
331848111334902,311.5866666666667
331848111350801,305.0
331848111421501,87.785
331848111462001,236.3142857142857
331848114400201,24.0
331850111350001,321.85921052631585
331851111542701,172.32000000000002
331853111352601,310.0
331853111411201,266.56
331853112470301,38.2
331854112295301,60.0
331858112393301,25.099999999999998
331858112515601,176.60000000000002
331859112393301,21.0
331859113042401,147.96250000000003
331900113202901,224.2375
331901112375601,35.0
331902113043201,146.0
331903111513201,147.03333333333333
331903111520301,142.76434782608698
331905111351301,333.59999999999997
331906112380001,27.43386363636364
331906112453401,72.6
331906112461901,17.049999999999997
331907111410801,365.0
331907111584001,160.6
331907112440701,109.73
331907112455901,68.10560000000001
331908111411401,118.86767857142853
331908112240801,270.93333333333334
331908112533201,182.32857142857142
331908112540601,193.53333333333333
331908112543501,191.62
331909112501901,174.59500000000003
331909113042701,180.775
331910111584301,171.9
331910112363701,27.483043478260875
331911111524501,126.9
331911111540701,116.96666666666665
331911111550701,120.04999999999998
331911111560401,98.4625
331911111564001,115.44999999999999
331911111574801,153.39999999999998
331911112103801,53.778
331911112540601,187.8
331911113035201,179.625
331912112461601,43.663333333333334
331912112543901,193.16666666666666
331913111422601,283.65
331913111482401,149.4
331914112444201,139.24
331914112454101,23.979999999999997
331914112462301,31.9275
331915111514701,148.46666666666667
331915111523401,135.4
331915111530701,110.55
331915111533301,117.16642857142857
331916111431801,82.56
331916111502501,45.45
331916111502601,167.79333333333335
331916111520101,162.9473684210526
331916112363401,28.554166666666664
331917111444401,240.0
331917111451701,257.3285714285715
331917111451901,216.025
331917111480201,157.59214285714287
331917112364001,27.95
331918111421101,261.91229508196716
331918111434601,174.96666666666667
331918112435401,28.770000000000003
331919111410001,206.8
331919111421201,106.79666666666667
331919111424601,88.54695652173912
331919112454501,25.696000000000005
331920111482301,154.41899999999998
331921112463101,89.3
331922112433901,36.58095238095238
331922112454601,21.926666666666666
331923112103601,50.1
331924112463001,52.55
331925112364401,78.05
331927111513101,122.19999999999999
331927112290701,100.0
331928114401701,19.0
331930112464801,56.1
331931112455301,28.766666666666666
331931112550301,155.85399999999998
331932112461601,39.6
331932112525801,190.18600000000004
331932112530401,153.825
331933112100701,72.6451923076923
331933112370301,70.0
331933112460701,44.9
331933112502801,191.91333333333333
331934110265801,7.1099999999999985
331934112095001,135.0
331934112292201,81.0
331934112453401,60.73333333333333
331934112463001,60.0
331934112463101,44.6
331936111574601,151.9225
331936112460201,25.6
331936112461701,40.3
331936112572301,183.28
331937111375801,503.0
331937111515001,118.13
331937111543701,60.0
331937112111001,39.7
331937112292701,75.60000000000002
331937112462201,41.05
331937113032401,419.23333333333335
331937113103601,499.55
331938111375801,287.4
331938111520101,210.15000000000003
331938111530901,147.36666666666667
331938112275101,119.66
331938112275201,127.145
331938112292801,65.3
331938112292901,66.35
331938112543901,204.46666666666667
331939111444401,247.5653846153846
331939111495701,150.03333333333333
331939112265501,134.8
331939112293601,72.86
331939112571201,150.0
331939113042501,56.26333333333334
331940111462201,174.20000000000002
331940111474901,177.97615384615386
331940113092001,479.140909090909
331941111405901,337.76
331941111563801,130.8153846153846
331942111510301,195.94875000000002
331942112460101,31.35
331943111414401,130.0
331944112500401,176.11833333333334
331945112093201,79.095
331946111573801,148.25
331946112270201,85.90000000000002
331946113054501,362.8333333333333
331946113054601,269.8333333333333
331947111574801,150.829
331947112100601,63.897499999999994
331947112103601,45.650000000000006
331947112463101,42.06666666666666
331947112530301,217.14875000000004
331948111552401,118.0
331948113091801,563.2
331949112362701,19.2
331950112302201,57.32
331950112471001,104.95
331950113032401,462.91818181818184
331950113042601,122.12800000000003
331952111530601,127.88
331953111315001,397.93823529411765
331953111315002,328.28081081081086
331953111485501,231.58095238095234
331953113005001,53.26666666666667
331955112550701,219.20000000000002
331955112553301,237.08421052631581
331956110453601,127.0
331956111584301,208.25799999999998
331957112503501,206.837
331958112532201,170.0
331959112270001,99.7975
332000112464601,49.620000000000005
332000112464701,47.9
332000112543801,209.04673469387757
332000113004801,26.0
332001111483001,187.95
332001111523101,70.16439999999999
332001111575801,171.1
332001112093501,70.59
332001112413801,23.6
332001112464701,52.102500000000006
332001112550301,209.78166666666664
332002110471701,5.0
332002111533901,150.3607142857143
332002112093601,71.05999999999999
332002112111101,41.425
332002112531801,204.65999999999997
332002113042501,64.88
332002113121301,408.625
332003111495901,187.398
332003111543901,113.85818181818179
332003111575001,187.9
332003112090501,96.9
332003112103801,51.278571428571425
332003112112801,39.63333333333333
332003112121001,34.0
332003112121101,53.21393258426965
332003112431101,19.359999999999996
332003112544001,217.4
332003112553601,95.625
332003113032401,276.0833333333333
332004112462601,41.6
332004113014101,29.785652173913046
332004113052401,283.625
332004113093601,406.82000000000005
332004113124201,488.7
332005111553701,4.0
332005111553801,128.72222222222223
332005112100301,41.699999999999996
332005112302801,80.0
332005112311801,63.0
332005113022801,214.66122448979587
332005113045701,325.0142857142858
332006111381001,139.30703703703705
332006111445001,198.39999999999998
332006112532201,171.7
332007111441801,200.2128571428572
332007112461001,31.3
332008111444401,247.91304347826087
332008111451601,223.6
332008111485501,176.65028571428573
332008111495701,36.0
332008111495801,150.67799999999994
332008111543901,116.7
332008112460701,34.9
332008112563101,152.21333333333334
332009111405601,233.56499999999997
332009111454401,217.0
332009111471501,173.98899999999998
332009111473701,188.22
332009111564801,117.015
332009113060001,359.8
332010113121301,583.53
332011111425901,211.26
332011112302801,80.0
332012112572501,234.4
332012113015001,79.16
332013111502901,164.325
332013112313401,32.0
332014111530701,157.12
332014113052801,347.3
332015112410601,20.86125
332015112465001,46.08227272727272
332016111313601,259.006
332016112310401,47.25
332016112311601,46.858620689655176
332017111512601,40.87903225806452
332018111563001,122.4
332018112302501,56.400000000000006
332019111513101,114.82380952380953
332019111563601,139.2
332019113104101,263.51
332021112532401,173.2
332022113285601,305.758
332022113591501,9.655000000000001
332023110474901,5.0
332023111002801,232.5
332023113114001,492.8
332024110264801,10.0
332024111002501,6.5
332024112285901,59.72
332025111002501,12.7
332025111002801,4.5
332025111385701,129.542
332025112275601,99.5
332026112502601,207.49466666666666
332026112533401,182.1
332027111002601,4.8
332027111545301,118.31666666666668
332027111591101,238.78571428571425
332027112090301,135.0
332027112393201,32.0125
332027112403501,42.4
332027112413801,12.804374999999999
332027112493401,198.9972727272727
332027112533301,220.08571428571426
332028110591301,9.6
332028112100801,52.91857142857143
332028112561001,191.83642857142857
332028113022101,85.0
332029110591101,36.9
332029112084701,30.0
332029112085701,117.5
332029112543901,223.1
332029112550801,224.52499999999998
332029113023201,119.5
332029113584301,23.21
332030111515801,167.95
332030112313001,60.0
332031111470301,256.95714285714286
332031111574301,171.23333333333335
332031111580601,183.5
332031112111001,36.36666666666667
332031112320401,21.6
332031112322001,18.0
332031112411701,21.7
332032111591201,226.36666666666667
332032112101701,50.5
332032113060201,358.7
332032113511501,26.03
332033111411301,150.0
332033112532501,182.6
332033113511501,19.85
332035111441701,219.53333333333333
332037111533401,116.25
332038112300101,38.0
332038112302701,61.0
332038112313401,21.5
332038112390101,5.725
332038112500801,193.85799999999998
332038113020701,150.9
332039112514401,182.2
332040112100701,31.95
332040112293001,40.84142857142857
332040113131401,607.722761904762
332041112100701,55.25
332041112424201,36.86833333333333
332041113023201,247.3375
332041113055801,354.72
332042112304201,19.5
332042112431501,29.285000000000004
332042112543601,200.345
332043112103401,8.5
332043112310201,35.0
332044110593901,35.7
332044111532701,110.25
332044111573401,190.35
332045110271401,22.0
332046111475801,137.525
332047112280901,69.11999999999999
332047112281501,72.02714285714286
332047112310901,18.866666666666664
332048112285501,53.5
332049112385701,15.766666666666666
332050112533001,188.8
332050113572201,77.535
332051112303201,38.78
332051112414001,26.200000000000003
332051112433301,39.57074074074074
332051112472501,73.95
332052112112801,100.0
332052112380001,21.085714285714285
332052112472501,73.58291666666666
332053112420901,33.474999999999994
332053112425401,30.496666666666666
332053112550501,225.09355555555553
332053112570801,251.314255319149
332053112574001,249.8044444444444
332053112581001,198.7613793103449
332053113024901,182.7
332053113032401,251.54545454545453
332054111505901,165.0725
332054112494901,221.71764705882353
332054112533301,195.53090909090906
332054112554001,226.18
332054113024701,251.95999999999995
332054113452201,172.4
332055110455501,13.404285714285711
332055112280801,69.03333333333332
332055112520201,185.0
332055113100901,420.45909090909095
332055113114101,480.88
332055113131401,590.3499999999999
332056111523301,133.975
332056111533701,144.0
332056111551001,115.0
332056111561101,139.5
332056112113501,40.290000000000006
332056113093601,441.4575
332057111454501,81.56363636363636
332057112285001,52.95
332057112311801,24.13
332057112392901,27.648571428571433
332057112403801,24.44
332058111395301,310.1
332058111483901,153.125
332058111501301,167.37692307692305
332058111503001,163.29999999999998
332058111540501,6.0
332058111553701,51.9
332059111405301,350.675
332100111420001,257.0
332100111430301,198.5
332100111435201,116.0
332100111435901,329.7211111111111
332100111492701,12.0
332100111492801,162.70749999999998
332100111494101,144.10000000000002
332100111513101,48.0
332100111513201,205.08823529411765
332101111363601,179.94860000000006
332101111482101,165.13150000000002
332101111502601,8.0
332101111520301,159.8
332101112345301,13.950624999999997
332102110280201,33.660588235294114
332102110481201,7.0
332102111324701,390.5
332102111424401,129.0
332102111424501,290.22650793650786
332102111451901,220.3290909090909
332102112291201,50.62835820895521
332103111463101,185.93125
332103113090401,420.3622448979591
332104112281201,58.86666666666667
332104112281901,51.0
332104114401401,15.7
332105111492301,157.27249999999998
332106112090401,19.0
332106112090701,57.1
332106112380001,12.55
332106112382801,21.82
332108110274501,31.502
332108111394201,246.05384615384617
332108112365701,23.65
332108112403101,55.0
332110113090501,439.5333333333333
332111111555301,90.5
332112111572901,174.05
332112112330201,10.149999999999999
332113111480401,135.5
332113112351301,15.769761904761905
332113114400301,14.0
332114111513201,187.29454545454547
332115110471001,8.0
332115110471101,21.0
332116112422401,32.0
332117111472401,217.5
332117112115701,48.71
332118111391201,400.9
332118112060001,113.7375
332118113455501,67.56666666666666
332119111391201,313.2
332119111473301,188.625
332119112560601,242.85333333333335
332120112364501,12.766666666666666
332120112550601,221.4
332120112554001,263.3
332121110460001,42.0
332121111574401,194.7
332121112110901,37.01578947368422
332121112461701,75.29666666666667
332121113114001,458.5571428571428
332122111555501,110.41428571428571
332122111581201,215.6
332122112353101,36.15
332122112392801,47.75
332123111505901,192.55
332123111513301,132.84
332123111551001,112.58333333333333
332123111561601,149.01
332123111581401,207.64210526315787
332124111482101,196.9935294117647
332124111572001,153.675
332124111581201,214.47249999999997
332125111530401,30.0
332125111530501,133.54545454545453
332125111540601,124.83939393939396
332125111553701,130.4
332125111561201,92.14375000000001
332125112420301,42.16585365853658
332126110265901,4.0
332126111503001,143.85
332126111513801,131.85
332126111520101,130.36666666666667
332126111523401,133.24666666666667
332126111545001,136.20642857142857
332127111491201,148.8
332127111492801,121.19615384615382
332127111515901,170.39642857142857
332127112454501,91.6
332127112512901,55.7
332128110432101,649.5538461538462
332128111401301,413.9666666666667
332128112100701,15.0
332129110455701,1.0
332130110455601,25.0
332130110460501,20.45
332130111410301,446.0
332130111462401,199.66846153846151
332130111495601,139.1
332130112413601,36.522222222222226
332130113095901,477.23999999999995
332131112435201,28.362222222222226
332132112482001,65.18823529411763
332132112564001,269.725
332133112403201,32.473749999999995
332133112403301,48.36
332133112422201,59.1
332133112511501,70.2
332133112540301,222.64999999999998
332134110490001,8.0
332134111495101,169.2
332134113063101,347.53
332135110425401,597.1
332135111281801,652.4218749999999
332135111332901,226.55
332136110361501,19.0
332136111281701,410.5444444444445
332136112482301,71.37
332137111391101,152.45999999999998
332137112321901,28.75
332137112325301,13.0
332137112490001,88.34065217391303
332137112564201,261.7
332137112565201,47.1
332138111461001,232.70000000000002
332138112522601,170.15666666666667
332140111333501,233.45
332140112450701,94.25
332141110455901,28.0
332141110460001,78.0
332141111263601,42.95
332141112103701,53.54
332142111434701,160.4333333333333
332142111534701,102.93333333333332
332142112564101,272.12
332142112564201,308.9
332142113052701,345.12
332143111420101,151.69371428571426
332143112301701,36.55
332143112480201,76.8
332144112475501,69.4
332144112485401,93.9
332144112513201,40.46333333333334
332145112412601,44.612857142857145
332145112520101,73.4
332145112550501,248.65
332146111441601,155.13333333333333
332146112090401,41.21
332146112333601,12.366666666666665
332146112382901,27.45
332146112515901,32.419999999999995
332146113093601,440.46666666666664
332147112072501,86.59
332147112073001,91.83333333333333
332147112110801,52.89
332147112112401,35.95
332147112335601,6.758
332148111421301,163.0
332148111530501,133.0
332148111534301,38.238888888888894
332148112454601,91.14000000000001
332148112461601,82.286
332148112505901,48.193333333333335
332148112523001,77.4
332148113073401,388.890465116279
332148113073601,210.3075
332148113090501,438.6181818181818
332148113100701,431.2323076923077
332148113103801,483.3625
332148113111101,403.5
332149113070301,370.00977777777774
332149113120501,453.705
332149113124601,466.8666666666666
332149113131601,554.2222222222222
332150110430801,522.4
332150111423301,138.025
332150111482401,9.0
332150111482501,208.74000000000004
332150111555901,99.12
332150112400701,47.385714285714286
332150112431001,41.83333333333334
332150113083401,393.76666666666665
332150113114201,394.53999999999996
332151111282601,307.0
332151111282801,302.9
332151111434401,254.86666666666667
332151111561101,135.95882352941175
332152111441101,156.6
332152111523201,46.0
332152111523301,180.0
332153111401301,333.75
332153111401401,217.0
332153111421001,323.9888888888888
332153111434901,245.0
332153111435101,125.0
332153111492401,55.75666666666666
332153111492701,147.0
332153111492801,164.87
332153111502701,136.33333333333334
332153111502801,204.13076923076926
332153111512901,131.5
332153111513001,191.4933333333333
332153112083401,57.12857142857143
332154111391101,200.0
332154111411701,438.7
332154111461501,45.0
332154111461601,201.536875
332156113514601,30.16
332157110430401,514.6
332157111501301,154.2
332157112393401,39.96666666666667
332157112444601,71.7
332158112385501,42.33333333333333
332200111334401,382.3
332200112294001,28.78888888888889
332200112362701,29.766666666666666
332201112445501,76.1
332203112311801,17.36086956521739
332203112342501,8.59095238095238
332203112382601,40.698750000000004
332204111261401,19.2
332204111410001,263.8428571428572
332204112310801,50.0
332204112420501,75.929
332208112052701,142.25714285714284
332208112375601,42.32636363636364
332208112443801,70.7
332209111002501,256.09499999999997
332210111412601,360.6725
332210111543501,130.05
332211112061401,93.2
332211112113901,53.54
332212111503001,198.87500000000003
332212112061801,78.43333333333334
332212112321701,13.65
332212112410601,52.89833333333333
332213111562301,139.8
332213111562701,66.4
332213112084901,55.8075
332213112090601,41.0
332213113225001,377.54999999999995
332214111442101,279.38147058823535
332214111562401,62.0
332214112031801,165.0
332214112080101,60.0
332214112141401,47.8
332214112304201,20.775000000000002
332214112505801,46.7
332214113045901,94.2
332214113093401,310.944
332215111460001,200.57500000000002
332215111533601,143.9
332215111563002,67.2
332215111563101,69.7
332215112012201,136.52232558139534
332215112100601,48.71
332215112370101,43.489999999999995
332215112395901,46.46333333333333
332215112513101,11.09
332216111543601,111.0557142857143
332216111563001,68.5
332216112111001,52.75
332216112301201,22.031666666666666
332216112370001,44.93333333333334
332216113050401,332.40000000000003
332216113050501,349.78839285714287
332216113120801,550.7111111111111
332217111342601,441.4
332217111383901,285.0
332217111435201,295.16411764705884
332217111543901,112.27142857142859
332217112110901,51.1
332217112424201,63.6
332217113060101,324.95
332218111384001,356.1545454545454
332218111414501,285.34000000000003
332218112291001,26.665217391304346
332219111563201,66.6
332219112080101,100.0
332221112195601,44.72642857142857
332221112393001,47.22714285714285
332222111562700,62.645
332222111562702,58.3
332222111562801,59.9
332222112100201,62.7
332222112521101,39.44
332223111562801,61.9
332223111562802,58.09
332223112100201,57.29
332223112261501,18.06
332223112284201,35.0
332223112360601,40.47
332223112362201,41.261111111111106
332223112390101,68.298
332224111390801,401.29999999999995
332224111413101,337.04
332224111524101,172.65714285714287
332225112141101,34.394999999999996
332225112514701,24.6
332226112052901,106.775
332226112275001,27.0
332226112275201,29.8
332227110463901,28.0
332228112515601,32.91
332229111563201,61.09666666666667
332231111523601,121.045
332231112184801,30.25
332231112350901,222.0
332232111413601,453.7
332233110463801,25.0
332233112045801,140.0307692307692
332233112195101,20.375
332233112202401,15.1
332233112515301,29.34
332234112141701,80.0
332234112280501,40.0
332234112345601,302.7
332234112431901,158.2
332235112185501,32.8
332235112273801,17.526
332235112340201,43.02111111111111
332235112452001,94.38
332236112345501,250.95
332236112382601,47.0
332236112412301,94.55444444444444
332236112422901,72.4546153846154
332236112452001,94.59670731707318
332236112452701,91.55
332236112515701,72.0
332236114410801,5.0
332237111584501,58.50357142857144
332237112311401,3.1625
332237112454701,95.78000000000002
332237112473801,54.6
