,,mean
,,depth
basinid,year,
BIC,1968.0,66.595
BIC,1969.0,211.3975
BIC,1970.0,79.99999999999999
BIC,1971.0,51.0
BIC,1972.0,80.18500000000002
BIC,1973.0,63.239999999999995
BIC,1974.0,89.48095238095239
BIC,1975.0,87.9222222222222
BIC,1976.0,156.54375000000002
BIC,1977.0,72.7
BIC,1978.0,38.8875
BIC,1979.0,26.5
BIC,1980.0,86.8
BIC,1981.0,65.44142857142857
BIC,1982.0,83.61800000000001
BIC,1983.0,86.46333333333332
BIC,1984.0,228.2217391304348
BIC,1985.0,195.9433333333333
BIC,1986.0,174.20000000000002
BIC,1987.0,226.30875
BIC,1988.0,169.79444444444448
BIC,1989.0,66.3125
BIC,1990.0,75.22
BIC,1991.0,146.85555555555553
BIC,1992.0,111.41961165048546
BIC,1993.0,77.30999999999999
BIC,1994.0,71.6
BIC,1995.0,173.64999999999998
BIC,1996.0,194.78333333333333
BIC,1997.0,212.52173913043478
BIC,1998.0,216.45437500000003
BIC,1999.0,123.22292817679553
BIC,2000.0,124.42499999999997
BIC,2001.0,132.68186046511627
BIC,2002.0,130.85192307692307
BIC,2003.0,150.4232608695652
BIC,2004.0,135.48874316939884
BIC,2005.0,211.20104477611946
BIC,2006.0,173.92962264150947
BIC,2007.0,177.0716666666667
BIC,2008.0,168.05533898305086
BIC,2009.0,149.57373134328355
BIC,2010.0,153.4497202797203
BIC,2011.0,158.64426573426562
BIC,2012.0,159.35445255474437
BIC,2013.0,172.99199999999996
BIC,2014.0,156.47987654320994
BIC,2015.0,149.94304347826082
BIC,2016.0,153.8920118343195
BIC,2017.0,153.7014084507042
BIC,2018.0,166.59624999999997
BIC,2019.0,167.69268181818174
BIC,2020.0,174.70519999999996
BON,1957.0,8.499999999999998
BON,1958.0,10.5
BON,2004.0,8.6
BRB,1969.0,27.0
BUR,1967.0,15.75
BUR,1979.0,204.89999999999998
BUR,1980.0,91.34714285714286
BUR,1995.0,49.45
BUR,2008.0,74.36
BUT,1948.0,242.0
BUT,1964.0,340.0
BUT,1965.0,335.6
BUT,1966.0,175.5
BUT,1967.0,140.642
BUT,1968.0,245.9
BUT,1969.0,258.925
BUT,1970.0,251.3
BUT,1971.0,287.5
BUT,1972.0,293.35
BUT,1973.0,280.73333333333335
BUT,1974.0,288.25
BUT,1975.0,297.0
BUT,1976.0,278.6133333333333
BUT,1977.0,250.135
BUT,1978.0,158.09
BUT,1979.0,187.64999999999998
BUT,1980.0,243.865
BUT,1981.0,232.09333333333333
BUT,1982.0,233.4666666666667
BUT,1983.0,233.0333333333333
BUT,1984.0,255.44294117647058
BUT,1985.0,237.42266666666657
BUT,1986.0,240.93469387755096
BUT,1987.0,236.09436363636365
BUT,1988.0,216.44676470588232
BUT,1989.0,193.9241666666667
BUT,1991.0,219.82750000000001
BUT,1992.0,209.83999999999997
BUT,1993.0,205.24375000000003
BUT,1994.0,213.17857142857142
BUT,1995.0,223.31599999999997
BUT,1996.0,183.31875000000005
